LoanID,IssueDate,IssueYear,IssueMonth,LoanAmount,Term_Months,InterestRate,Grade,Purpose,HomeOwnership,EmploymentLength,AnnualIncome,DTI,RevolvingUtilization,CreditHistoryYears,Delinquencies2Yrs,OpenAccounts,DefaultFlag,LoanStatus,DTI_Segment,RiskTier,HighRevolvingUtil,ThinFile,HighDTI,LoanToIncome,DefaultProbability,CapitalAtRisk
LC001729,2021-11-01,2021,11,5000,36,6.27,A,Small Business,MORTGAGE,7 years,121147,25.03,27.71,33.7,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.0413,0.0371,186
LC001730,2021-04-01,2021,4,25000,36,6.51,A,Home Improvement,MORTGAGE,2 years,60703,19.2,52.75,19.9,0,9,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.4118,0.0225,563
LC001731,2019-09-01,2019,9,20000,36,22.08,E,Small Business,MORTGAGE,10+ years,74458,25.47,6.05,8.7,0,8,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.2686,0.3158,6316
LC001732,2023-06-01,2023,6,20000,36,17.35,D,Small Business,RENT,5 years,35917,15.66,19.61,7.0,0,7,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.5568,0.197,3940
LC001733,2023-01-01,2023,1,5000,60,13.27,C,Home Improvement,OWN,6 years,29447,44.7,29.95,12.4,0,4,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.1698,0.2096,1048
LC001734,2020-11-01,2020,11,10000,36,8.56,B,Debt Consolidation,OWN,3 years,40753,26.23,43.0,30.6,1,10,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2454,0.0899,899
LC001735,2024-03-01,2024,3,20000,36,19.87,E,Auto,MORTGAGE,5 years,50919,24.66,20.74,19.0,1,9,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.3928,0.3056,6113
LC001736,2024-07-01,2024,7,10000,36,8.89,B,Home Improvement,OWN,8 years,31821,14.74,37.7,10.7,0,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.3143,0.0659,659
LC001737,2020-09-01,2020,9,20000,36,22.2,E,Debt Consolidation,MORTGAGE,9 years,53910,28.11,34.12,10.3,0,10,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.371,0.3215,6431
LC001738,2022-08-01,2022,8,20000,36,13.91,C,Home Improvement,OWN,9 years,23289,15.27,60.29,8.1,0,8,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.8588,0.1443,2886
LC001739,2022-12-01,2022,12,10000,36,9.77,B,Home Improvement,RENT,7 years,30945,14.82,47.86,14.0,0,17,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.3232,0.056,560
LC001740,2021-05-01,2021,5,35000,36,13.14,C,Education,RENT,10+ years,75770,19.02,59.03,12.0,0,14,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.4619,0.1301,4552
LC001741,2024-12-01,2024,12,30000,36,9.5,B,Medical,RENT,10+ years,73269,10.9,22.98,8.6,0,11,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.4094,0.0722,2166
LC001742,2019-08-01,2019,8,25000,36,16.36,D,Education,RENT,9 years,44536,15.14,16.89,12.3,0,10,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.5613,0.1811,4528
LC001743,2021-02-01,2021,2,5000,60,12.7,C,Debt Consolidation,RENT,< 1 year,32569,28.0,50.82,9.2,0,14,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1535,0.154,770
LC001744,2022-03-01,2022,3,5000,36,10.54,B,Home Improvement,MORTGAGE,< 1 year,32412,26.22,10.55,12.6,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.1543,0.0851,425
LC001745,2022-08-01,2022,8,20000,60,20.65,E,Small Business,MORTGAGE,2 years,44953,16.73,17.81,23.1,0,10,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.4449,0.275,5500
LC001746,2024-09-01,2024,9,10000,60,10.49,B,Debt Consolidation,MORTGAGE,8 years,74777,31.3,31.08,27.7,0,7,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1337,0.0982,982
LC001747,2020-10-01,2020,10,40000,60,12.54,C,Debt Consolidation,RENT,5 years,86174,33.87,23.79,30.4,1,5,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.4642,0.1705,6819
LC001748,2019-08-01,2019,8,10000,36,27.86,F,Education,MORTGAGE,5 years,42266,35.0,63.32,25.0,0,4,1,Charged Off,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.2366,0.4596,4596
LC001749,2023-04-01,2023,4,20000,60,15.67,D,Debt Consolidation,MORTGAGE,10+ years,30432,39.07,51.67,15.6,0,9,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.6572,0.2526,5052
LC001750,2020-06-01,2020,6,15000,36,6.87,A,Small Business,RENT,10+ years,61940,22.64,21.59,27.5,0,2,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2422,0.0276,413
LC001751,2019-11-01,2019,11,25000,36,26.21,F,Debt Consolidation,MORTGAGE,10+ years,35891,19.04,75.85,21.8,1,5,1,Charged Off,DTI < 20% (Low),Grade E/F (Critical),1,0,0,0.6966,0.4367,10918
LC001752,2022-05-01,2022,5,10000,36,15.67,D,Debt Consolidation,RENT,3 years,41809,24.93,45.82,9.8,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.2392,0.2083,2083
LC001753,2020-12-01,2020,12,15000,60,9.37,B,Debt Consolidation,RENT,8 years,105097,28.75,15.18,14.2,1,7,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.1427,0.1024,1536
LC001754,2021-04-01,2021,4,10000,36,7.21,A,Vacation,OWN,3 years,81925,34.97,18.48,7.6,0,4,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1221,0.0991,991
LC001755,2020-09-01,2020,9,35000,60,20.72,E,Education,RENT,2 years,58629,11.87,63.51,16.7,1,5,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.597,0.314,10991
LC001756,2019-10-01,2019,10,5000,36,15.6,D,Vacation,MORTGAGE,2 years,28682,32.2,41.11,9.5,0,8,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1743,0.2383,1192
LC001757,2022-03-01,2022,3,35000,60,12.73,C,Small Business,OWN,4 years,60216,22.25,39.23,28.4,0,4,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.5812,0.112,3920
LC001758,2019-01-01,2019,1,30000,60,21.33,E,Debt Consolidation,MORTGAGE,5 years,92164,23.98,22.47,7.3,1,5,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.3255,0.326,9781
LC001759,2024-07-01,2024,7,10000,60,21.84,E,Small Business,RENT,10+ years,44900,26.91,57.09,9.1,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.2227,0.3345,3345
LC001760,2021-10-01,2021,10,30000,36,7.16,A,Home Improvement,RENT,1 year,106463,18.45,7.72,14.5,0,11,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.2818,0.02,600
LC001761,2023-08-01,2023,8,5000,60,9.15,B,Education,RENT,9 years,103401,27.43,20.7,20.9,1,11,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.0484,0.0947,474
LC001762,2024-11-01,2024,11,40000,60,10.68,B,Debt Consolidation,MORTGAGE,6 years,124476,30.18,22.74,13.4,1,3,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.3213,0.1105,4421
LC001763,2021-03-01,2021,3,20000,36,16.98,D,Small Business,RENT,3 years,63109,29.37,14.65,25.6,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.3169,0.2105,4210
LC001764,2023-03-01,2023,3,15000,36,6.12,A,Debt Consolidation,RENT,6 years,72671,21.31,48.38,9.3,1,8,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2064,0.0513,770
LC001765,2024-06-01,2024,6,15000,60,11.51,C,Home Improvement,OWN,3 years,109874,23.11,62.97,10.7,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1365,0.1543,2314
LC001766,2020-02-01,2020,2,5000,36,16.59,D,Medical,MORTGAGE,7 years,67758,11.51,83.08,12.7,0,8,1,Charged Off,DTI < 20% (Low),Grade C/D (High),1,0,0,0.0738,0.2461,1230
LC001767,2024-06-01,2024,6,40000,60,21.13,E,Home Improvement,RENT,5 years,42167,17.59,14.14,13.4,1,4,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.9486,0.2918,11672
LC001768,2019-05-01,2019,5,5000,36,9.97,B,Home Improvement,MORTGAGE,2 years,43292,14.26,43.13,15.6,0,5,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.1155,0.053,265
LC001769,2020-07-01,2020,7,25000,36,21.77,E,Home Improvement,MORTGAGE,1 year,61040,34.77,33.3,14.6,0,8,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.4096,0.3353,8382
LC001770,2023-09-01,2023,9,15000,36,5.46,A,Home Improvement,RENT,6 years,28416,19.83,46.09,6.8,1,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.5279,0.0536,804
LC001771,2020-09-01,2020,9,35000,36,21.54,E,Education,RENT,10+ years,50431,27.38,55.3,12.5,1,10,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.694,0.3346,11712
LC001772,2023-01-01,2023,1,10000,36,6.94,A,Auto,MORTGAGE,4 years,93739,26.82,32.65,6.4,0,7,1,Charged Off,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.1067,0.0701,701
LC001773,2024-07-01,2024,7,20000,60,10.42,B,Vacation,MORTGAGE,9 years,18113,23.55,77.21,7.4,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),1,0,0,1.1042,0.1444,2888
LC001774,2024-03-01,2024,3,20000,36,22.11,E,Education,MORTGAGE,8 years,116686,16.39,65.78,14.3,0,5,1,Charged Off,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.1714,0.3087,6173
LC001775,2022-04-01,2022,4,25000,60,7.01,A,Home Improvement,RENT,10+ years,94958,22.64,47.54,20.5,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2633,0.0276,689
LC001776,2024-02-01,2024,2,5000,60,9.25,B,Medical,RENT,10+ years,43050,39.06,46.57,19.2,0,8,1,Charged Off,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1161,0.1292,646
LC001777,2021-01-01,2021,1,10000,36,17.11,D,Home Improvement,RENT,7 years,71090,34.72,12.29,6.1,0,13,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1407,0.2586,2586
LC001778,2020-10-01,2020,10,10000,36,17.8,D,Debt Consolidation,RENT,8 years,54262,41.35,14.37,22.4,0,7,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1843,0.2584,2584
LC001779,2022-03-01,2022,3,25000,36,15.73,D,Education,RENT,10+ years,100207,43.62,15.48,22.6,0,8,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.2495,0.2675,6687
LC001780,2023-10-01,2023,10,10000,36,16.52,D,Debt Consolidation,RENT,5 years,88552,24.59,47.88,12.8,1,8,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1129,0.21,2100
LC001781,2022-09-01,2022,9,20000,36,12.18,C,Auto,MORTGAGE,4 years,26902,37.33,56.15,14.1,0,6,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.7434,0.1873,3746
LC001782,2022-01-01,2022,1,10000,36,9.5,B,Home Improvement,OWN,< 1 year,72666,22.84,15.05,23.2,0,12,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.1376,0.0644,644
LC001783,2021-03-01,2021,3,30000,60,10.18,B,Medical,MORTGAGE,10+ years,48883,27.86,34.71,28.2,1,9,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.6137,0.0964,2893
LC001784,2022-11-01,2022,11,35000,36,8.72,B,Medical,OWN,10+ years,56467,26.45,12.13,20.2,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.6198,0.0788,2758
LC001785,2024-05-01,2024,5,20000,36,24.89,F,Auto,RENT,1 year,37643,33.05,38.49,9.2,0,7,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.5313,0.4426,8852
LC001786,2022-03-01,2022,3,15000,60,12.47,C,Medical,OWN,7 years,129841,38.54,35.95,16.1,0,10,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.1155,0.1772,2657
LC001787,2020-04-01,2020,4,10000,60,13.53,C,Small Business,RENT,5 years,91129,25.66,46.15,16.3,1,10,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1097,0.1376,1376
LC001788,2023-04-01,2023,4,5000,60,13.23,C,Debt Consolidation,OWN,1 year,37426,27.58,48.05,17.6,0,8,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1336,0.1333,667
LC001789,2021-01-01,2021,1,10000,60,27.14,F,Small Business,OWN,10+ years,27797,24.43,50.92,7.6,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.3597,0.4148,4148
LC001790,2024-06-01,2024,6,25000,36,6.18,A,Debt Consolidation,MORTGAGE,2 years,44675,27.36,28.93,14.2,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.5596,0.0488,1221
LC001791,2019-11-01,2019,11,20000,60,11.78,C,Medical,OWN,< 1 year,67323,28.53,54.86,9.7,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.2971,0.1627,3255
LC001792,2021-12-01,2021,12,35000,60,13.21,C,Small Business,MORTGAGE,7 years,61090,32.34,17.73,17.5,0,15,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.5729,0.1524,5333
LC001793,2019-07-01,2019,7,15000,36,16.13,D,Medical,RENT,9 years,101373,18.19,31.24,8.0,0,5,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.148,0.194,2910
LC001794,2019-12-01,2019,12,25000,36,8.15,A,Debt Consolidation,RENT,< 1 year,80415,19.26,31.1,13.2,1,10,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.3109,0.0344,860
LC001795,2023-07-01,2023,7,20000,36,21.86,E,Debt Consolidation,MORTGAGE,8 years,87973,36.93,36.01,10.1,0,5,1,Charged Off,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.2273,0.3574,7148
LC001796,2021-06-01,2021,6,20000,36,26.34,F,Medical,RENT,6 years,63795,29.9,29.67,16.3,0,7,1,Charged Off,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.3135,0.4126,8252
LC001797,2024-07-01,2024,7,10000,36,12.31,C,Debt Consolidation,MORTGAGE,1 year,27048,23.46,91.01,18.2,0,3,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),1,0,0,0.3697,0.1989,1989
LC001798,2022-03-01,2022,3,15000,60,16.73,D,Debt Consolidation,OWN,2 years,49126,45.3,30.69,9.2,0,6,0,Fully Paid,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.3053,0.2916,4374
LC001799,2021-05-01,2021,5,20000,36,26.61,F,Debt Consolidation,RENT,7 years,92046,10.82,11.73,11.5,0,8,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.2173,0.3835,7670
LC001800,2023-07-01,2023,7,25000,36,17.69,D,Vacation,MORTGAGE,3 years,52799,26.08,20.88,11.7,1,5,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.4735,0.2192,5480
LC001801,2023-10-01,2023,10,35000,36,6.55,A,Medical,OWN,10+ years,69671,25.06,23.89,18.8,1,4,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.5024,0.0492,1723
LC001802,2023-05-01,2023,5,15000,60,12.21,C,Home Improvement,OWN,10+ years,46195,36.68,38.38,20.0,0,8,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.3247,0.1697,2546
LC001803,2023-10-01,2023,10,5000,36,18.31,D,Debt Consolidation,OWN,10+ years,32373,26.47,32.27,8.8,0,8,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1544,0.2175,1087
LC001804,2020-02-01,2020,2,20000,36,12.84,C,Home Improvement,MORTGAGE,3 years,50936,26.0,22.17,7.4,0,5,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.3926,0.1498,2996
LC001805,2023-06-01,2023,6,20000,60,17.42,D,Education,OWN,10+ years,63229,31.88,75.7,6.8,0,7,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),1,0,0,0.3163,0.2965,5930
LC001806,2021-07-01,2021,7,10000,36,26.31,F,Medical,MORTGAGE,5 years,39033,15.87,23.74,22.7,1,8,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.2562,0.385,3850
LC001807,2022-11-01,2022,11,25000,36,27.09,F,Debt Consolidation,RENT,4 years,48153,28.21,46.86,19.9,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.5192,0.4058,10146
LC001808,2024-02-01,2024,2,40000,36,13.05,C,Debt Consolidation,MORTGAGE,< 1 year,33869,27.71,43.93,14.4,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,1.181,0.1356,5426
LC001809,2021-10-01,2021,10,35000,60,4.89,A,Debt Consolidation,MORTGAGE,< 1 year,94809,39.76,42.78,25.1,2,7,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.3692,0.12,4201
LC001810,2023-08-01,2023,8,10000,60,28.41,F,Medical,RENT,8 years,46759,49.12,33.62,11.1,0,2,1,Charged Off,DTI > 43% (Very High),Grade E/F (Critical),0,0,1,0.2139,0.5012,5012
LC001811,2021-05-01,2021,5,35000,36,22.43,E,Education,MORTGAGE,5 years,112014,39.32,34.87,12.6,0,8,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.3125,0.3595,12582
LC001812,2019-11-01,2019,11,25000,36,6.08,A,Debt Consolidation,MORTGAGE,2 years,116352,23.8,62.37,19.4,0,8,1,Charged Off,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2149,0.0569,1424
LC001813,2022-08-01,2022,8,15000,60,25.92,F,Debt Consolidation,RENT,7 years,52025,18.34,27.87,8.5,0,8,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.2883,0.3925,5887
LC001814,2022-03-01,2022,3,20000,60,21.68,E,Debt Consolidation,MORTGAGE,3 years,32721,21.09,44.45,31.8,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.6112,0.2794,5587
LC001815,2021-02-01,2021,2,30000,60,12.87,C,Vacation,MORTGAGE,7 years,19093,19.83,38.99,10.8,0,4,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,1.5713,0.1156,3468
LC001816,2021-07-01,2021,7,20000,60,13.08,C,Debt Consolidation,MORTGAGE,4 years,25951,15.24,51.18,16.2,0,7,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.7707,0.1054,2107
LC001817,2024-05-01,2024,5,15000,36,9.35,B,Education,RENT,10+ years,27257,38.33,72.75,16.9,0,9,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.5503,0.1718,2577
LC001818,2019-05-01,2019,5,20000,60,6.8,A,Small Business,RENT,10+ years,107930,35.98,16.04,15.5,2,13,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1853,0.1049,2098
LC001819,2021-08-01,2021,8,20000,60,10.36,B,Home Improvement,RENT,5 years,57406,26.61,46.3,8.5,0,6,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3484,0.0989,1979
LC001820,2024-09-01,2024,9,10000,60,21.85,E,Debt Consolidation,OWN,4 years,65828,24.51,39.86,21.9,0,8,0,Fully Paid,DTI 20-30% (Moderate),Grade E/F (Critical),0,0,0,0.1519,0.293,2930
LC001821,2024-08-01,2024,8,35000,60,5.56,A,Debt Consolidation,RENT,4 years,18000,33.6,70.39,24.2,0,10,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,1.9444,0.1122,3926
LC001822,2021-10-01,2021,10,25000,36,10.29,B,Small Business,MORTGAGE,10+ years,29763,26.97,47.55,13.5,0,3,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.84,0.0854,2134
LC001823,2024-02-01,2024,2,25000,60,10.51,B,Education,RENT,4 years,84418,23.52,40.8,13.6,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2961,0.0713,1782
LC001824,2020-10-01,2020,10,5000,60,15.32,C,Medical,RENT,2 years,62529,24.01,62.84,25.3,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.08,0.1447,724
LC001825,2020-11-01,2020,11,20000,60,25.9,F,Small Business,MORTGAGE,1 year,50332,38.03,31.35,5.8,0,14,0,Fully Paid,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.3974,0.4727,9454
LC001826,2024-07-01,2024,7,10000,36,9.39,B,Debt Consolidation,MORTGAGE,5 years,71856,19.01,43.33,13.6,0,7,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.1392,0.0572,572
LC001827,2024-11-01,2024,11,5000,60,7.53,B,Vacation,RENT,6 years,122749,36.73,31.51,8.1,1,13,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.0407,0.1526,763
LC001828,2020-05-01,2020,5,20000,60,17.24,D,Education,RENT,10+ years,48508,30.55,64.11,23.8,0,4,0,Fully Paid,DTI 30-43% (High),Grade C/D (High),0,0,0,0.4123,0.2434,4868
LC001829,2019-07-01,2019,7,15000,36,12.36,C,Debt Consolidation,RENT,2 years,56088,44.29,15.5,18.9,0,5,1,Charged Off,DTI > 43% (Very High),Grade C/D (High),0,0,1,0.2674,0.2002,3002
LC001830,2019-03-01,2019,3,20000,60,10.74,B,Vacation,MORTGAGE,4 years,59653,22.7,51.05,18.7,0,9,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.3353,0.0659,1318
LC001831,2021-04-01,2021,4,5000,60,12.18,C,Small Business,MORTGAGE,10+ years,179164,15.48,67.7,17.9,0,13,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.0279,0.1384,692
LC001832,2023-07-01,2023,7,15000,36,5.05,A,Small Business,RENT,10+ years,18964,29.75,39.2,25.5,1,10,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.791,0.068,1020
LC001833,2022-02-01,2022,2,10000,36,6.02,A,Medical,RENT,4 years,76238,17.56,51.14,13.1,1,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.1312,0.037,370
LC001834,2022-02-01,2022,2,40000,36,11.22,C,Education,RENT,5 years,51154,16.99,6.42,18.3,0,7,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,0,0,0.782,0.103,4120
LC001835,2022-01-01,2022,1,20000,36,13.4,C,Medical,OWN,3 years,71925,41.87,58.28,20.0,0,5,1,Charged Off,DTI 30-43% (High),Grade C/D (High),0,0,0,0.2781,0.207,4141
LC001836,2024-01-01,2024,1,25000,36,25.15,F,Debt Consolidation,OWN,10+ years,39000,39.89,59.94,13.5,0,8,1,Charged Off,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.641,0.4769,11924
LC001837,2019-12-01,2019,12,15000,36,9.22,B,Home Improvement,RENT,1 year,52866,26.01,36.83,15.8,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade A/B (Prime),0,0,0,0.2837,0.077,1156
LC001838,2023-01-01,2023,1,5000,36,11.14,C,Auto,MORTGAGE,10+ years,77320,26.59,38.66,11.6,1,13,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.0647,0.1516,758
LC001839,2024-06-01,2024,6,40000,36,16.54,D,Debt Consolidation,RENT,8 years,256903,26.48,43.68,17.5,0,10,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.1557,0.1989,7957
LC001840,2020-05-01,2020,5,10000,36,7.71,A,Home Improvement,RENT,6 years,81147,33.99,23.35,14.9,1,5,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.1232,0.0853,853
LC001841,2024-10-01,2024,10,15000,60,17.09,D,Home Improvement,MORTGAGE,< 1 year,35453,22.74,22.02,16.3,0,10,1,Charged Off,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.4231,0.184,2759
LC001842,2023-08-01,2023,8,25000,36,5.71,A,Home Improvement,OWN,5 years,43832,8.45,59.36,19.7,0,13,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,0.5704,0.0357,893
LC001843,2019-05-01,2019,5,5000,60,26.78,F,Small Business,OWN,5 years,43187,16.15,29.18,25.8,0,7,0,Fully Paid,DTI < 20% (Low),Grade E/F (Critical),0,0,0,0.1158,0.373,1865
LC001844,2020-01-01,2020,1,30000,36,6.41,A,Vacation,MORTGAGE,2 years,22075,19.86,42.91,16.2,0,8,0,Fully Paid,DTI < 20% (Low),Grade A/B (Prime),0,0,0,1.359,0.02,600
LC001845,2023-12-01,2023,12,20000,36,13.18,C,Debt Consolidation,RENT,8 years,45934,23.14,3.46,10.7,0,4,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.4354,0.1285,2569
LC001846,2022-08-01,2022,8,10000,36,5.31,A,Debt Consolidation,MORTGAGE,10+ years,78152,34.22,31.83,19.3,0,9,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.128,0.0739,739
LC001847,2022-06-01,2022,6,5000,60,27.27,F,Debt Consolidation,RENT,7 years,28649,39.89,7.7,4.4,0,6,1,Charged Off,DTI 30-43% (High),Grade E/F (Critical),0,0,0,0.1745,0.4844,2422
LC001848,2020-08-01,2020,8,10000,60,10.64,C,Auto,MORTGAGE,8 years,91513,19.92,35.91,2.3,0,10,0,Fully Paid,DTI < 20% (Low),Grade C/D (High),0,1,0,0.1093,0.1411,1411
LC001849,2023-02-01,2023,2,35000,60,12.3,C,Medical,RENT,< 1 year,69140,26.76,35.41,24.0,0,7,0,Fully Paid,DTI 20-30% (Moderate),Grade C/D (High),0,0,0,0.5062,0.13,4551
LC001850,2021-10-01,2021,10,25000,36,6.01,A,Debt Consolidation,MORTGAGE,5 years,37530,35.45,37.96,7.6,0,8,0,Fully Paid,DTI 30-43% (High),Grade A/B (Prime),0,0,0,0.6661,0.101,2525
